tract_id,median_rent,median_value,median_income,median_year_built,avg_household_size
36081032000,1500,397000,69408,1955,4
36081032700,1400,587200,56094,1941,3
36081032800,1569,447200,60333,1959,3
36081032900,1463,529800,53795,1950,4
36081033000,1622,393700,75679,1955,4
36081033100,,,,,
36081033100,,,,,
36081033401,1269,430600,77798,1975,4
36081033402,1072,,45465,1964,2
36081033700,1409,558700,60201,1944,4
36081033900,1203,259500,70707,1952,3
36081034700,1471,569700,46853,1955,3
36081035100,1349,234700,56154,1952,3
36081035200,1519,367800,80750,1947,4
36081035300,1545,481500,46705,1939,3
36081035700,1225,487400,46372,1956,3
36081035800,1376,448000,74091,1954,3
36081036100,1405,518100,41968,1939,4
36081036300,1415,516300,56771,1940,3
36081036500,1342,597800,43098,1939,4
36081036600,1208,358500,71125,1946,3
36081036700,1570,479200,60781,1939,4
36081036800,1159,370300,70833,1946,3
36081037100,1648,569200,55547,1939,3
36081037300,1550,568100,47337,1945,4
36081037500,1483,664300,46979,1948,4
36081037600,1406,405000,73255,1950,3
36081037700,1460,620000,48401,1942,5
36081037900,1648,740600,51086,1957,5
36081038100,1513,382900,48882,1956,4
36081038301,,,,,
36081038302,,,,,
36081038400,1363,360900,61518,1952,3
36081039400,1412,394000,56440,1948,3
36081039800,1286,411700,71953,1944,3
36081039900,1424,505200,51615,1957,4
36081040000,1271,399000,75238,1955,3
36081040100,1612,364300,42500,1960,4
36081040200,1089,429400,96146,1946,4
36081040300,1603,461500,44511,1959,4
36081040400,1296,361600,64453,1952,4
36081040500,1392,609400,46116,1952,4
36081040700,1434,543200,44306,1948,4
36081040900,1440,635400,50497,1952,5
36081041100,1432,476300,55179,1947,4
36081041300,1632,612500,46098,1945,5
36081041400,1331,382400,46817,1952,3
36081041500,1376,580500,41402,1959,4
36081042400,1436,455800,69063,1943,3
36081042600,,,,,
36081042700,1504,627700,45577,1960,4
36081043200,1550,451600,82059,1942,4
36081043400,1736,365700,87500,1945,4
36081043701,1365,412000,59550,1967,3
36081043702,1408,166700,38914,1963,3
36081043900,1488,464800,52808,1961,4
36081044000,1440,359000,59390,1939,4
36081044301,767,472200,22829,1984,3
36081044302,1422,603400,52218,1955,4
36081044400,1247,369600,39951,1949,3
36081044601,1164,137500,34306,1961,3
36081044602,1206,400000,41322,1961,3
36081044800,1395,614600,66768,1939,4
36081045000,1426,535300,68289,1939,4
36081045200,1455,538000,50962,1961,4
36081045400,1616,310000,58523,1951,3
36081045500,1451,,47620,1963,3
36081045600,1694,590000,81750,1948,4
36081045700,1314,657900,53313,1963,3
36081045800,1378,583700,69063,1951,3
36081045900,1533,646800,56333,1951,4
36081046000,1220,363500,28701,1957,3
36081046100,1595,678000,47404,1956,4
36081046200,1388,443100,45192,1960,4
36081046300,1466,730800,43456,1954,4
36081046400,1420,621300,80221,1945,3
36081046500,1375,706300,32391,1940,4
36081046600,1567,174500,60170,1960,3
36081046700,1241,,31487,1947,3
36081046800,1375,445100,47938,1939,3
36081046900,1200,300500,40382,1950,3
36081047000,1320,449700,57070,1939,4
36081047100,1425,574600,48803,1957,3
36081047200,1301,693900,62857,1958,3
36081047300,1592,442700,53462,1964,3
36081047500,1504,493100,49438,1965,3
36081047600,3501,806200,75625,1948,3
36081047800,1335,174800,76044,1952,3
36081047900,1456,610400,46121,1952,3
36081048000,1506,461600,60645,1939,4
36081048100,1389,376700,31875,1948,3
36081048200,1353,601600,94531,1939,4
36081048300,1612,540700,50509,1955,4
36081048400,1296,435100,67138,1941,4
36081048500,1776,429800,60026,1958,3
36081048900,1632,649000,62500,1959,4
36081049200,1221,410800,56008,1952,3
36081049301,1605,596800,49750,1955,3
36081049302,1434,593900,62188,1939,3
36081049500,1526,629500,61335,1949,3
36081049600,1379,415900,73575,1939,4
36081049700,1529,602100,58188,1946,3
36081049900,1423,650800,54071,1949,3
36081050000,1254,498700,43297,1958,3
36081050201,1573,382900,73500,1946,4
36081050202,1380,420700,56875,1939,4
36081050400,1292,412000,50333,1942,3
36081050500,1433,642200,63625,1961,3
36081050600,1236,409800,83047,1945,4
36081050700,1702,575600,71471,1956,3
36081050800,988,413300,69423,1943,4
36081051000,1092,417700,81196,1939,4
36081051100,1455,589300,77868,1940,3
36081051200,1332,421000,82500,1939,4
36081051300,1494,663900,59803,1962,3
36081051500,1406,514100,74583,1952,2
36081051600,1321,379900,59643,1945,3
36081051700,1487,472900,60841,1939,3
36081051800,1779,362200,78750,1946,4
36081052000,1431,367700,85972,1939,4
36081052100,1263,460900,62222,1939,3
36081052200,1281,377300,76429,1947,3
36081052400,1140,413800,72546,1945,3
36081052500,1517,550700,66518,1939,3
36081052600,1549,406300,63947,1941,4
36081052800,1455,393000,60431,1950,3
36081053000,1317,383200,64250,1948,3
36081053100,1311,464900,56620,1939,2
36081053200,1534,373900,88531,1950,3
36081053401,1012,381700,61591,1946,3
36081053500,1473,469800,57100,1939,3
36081053500,1473,469800,57100,1939,3
36081053601,1260,403100,65000,1939,4
36081053800,1094,386400,85000,1946,4
36081053900,1383,516900,55952,1940,3
36081053900,1383,516900,55952,1940,3
36081054000,1406,406500,49825,1947,4
36081054200,1417,423200,80191,1939,4
36081054500,1334,567900,52679,1939,3
36081054500,1334,567900,52679,1939,3
36081054700,1364,546300,54783,1939,3
36081054700,1364,546300,54783,1939,3
36081054800,1328,444500,61650,1939,4
36081054900,1403,,50060,1939,3
36081054900,1403,,50060,1939,3
36081055100,1318,445300,62625,1939,3
36081055200,1354,556100,50966,1952,3
36081055300,1371,495800,45994,1939,3
36081055300,1371,495800,45994,1939,3
36081055400,1540,444300,65595,1943,3
36081055500,1312,571100,50818,1939,3
36081055500,1312,571100,50818,1939,3
36081055600,1514,415500,72083,1943,4
36081055700,1306,435200,48487,1939,3
36081055800,1648,416800,80550,1939,3
36081055900,1359,457100,59276,1964,3
36081055900,1359,457100,59276,1964,3
36081056000,1363,474500,62596,1942,4
36081056100,,414300,118750,1966,3
36081056100,,414300,118750,1966,3
36081056200,1390,456400,86786,1939,4
36081056400,1464,422000,41193,1942,3
36081056500,1473,474700,63304,1944,3
36081056600,1299,465400,54342,1942,4
36081056700,1449,475800,84228,1939,3
36081056800,1302,414300,68313,1945,3
36081057700,1208,547700,60372,1939,3
36081057900,1321,482000,54583,1939,3
36081058000,1421,385500,82841,1948,3
36081058100,1342,456800,55040,1939,3
36081058200,1548,386900,90179,1948,4
36081058300,1381,553500,75847,1939,3
36081058500,1404,548900,60588,1939,3
36081058700,1302,491700,55481,1939,3
36081058900,1331,496600,40989,1945,3
36081059000,1383,382800,68800,1943,4
36081059100,1213,490200,61875,1939,3
36081059200,,376300,97917,1953,3
36081059300,1344,538100,56856,1939,3
36081059400,1211,392500,85714,1950,3
36081059500,1309,585500,59038,1939,3
36081059600,,418100,82639,1942,3
36081059800,1476,374300,87386,1945,3
36081059900,1584,486900,47898,1939,2
36081060000,1550,369400,89271,1947,3
36081060100,1410,530900,65350,1939,2
36081060300,1540,582900,84886,1948,3
36081060600,1726,393900,83698,1946,3
36081060701,,,,,
36081060800,1375,404900,71750,1944,4
36081061000,1956,407500,76818,1948,3
36081061200,,423600,117361,1947,3
36081061301,1351,493300,71316,1939,3
36081061302,,,,,2
36081061400,,420400,89219,1948,4
36081061601,1556,416700,88654,1951,3
36081061602,1155,436600,94750,1954,4
36081061800,1218,328800,59889,1951,3
36081061900,1178,543900,82069,1939,3
36081062000,,415500,94231,1944,3
36081062100,1477,514100,58625,1939,3
36081062200,1163,421100,78009,1947,3
36081062300,1339,478600,74375,1942,3
36081062400,,,,,
36081062500,1303,499700,66750,1939,3
36081062600,1146,382000,81818,1945,3
36081062700,1397,509800,68664,1939,3
36081062900,1332,500000,61667,1939,3
36081063000,2125,384300,82083,1939,4
36081063200,1452,411000,93125,1943,4
36081063301,1313,570700,77794,1939,3
36081063302,1592,550700,71442,1939,3
36081063500,1417,574500,54934,1939,3
36081063700,1566,578600,94389,1939,3
36081063800,1466,408900,106058,1954,4
36081063900,1191,459400,73548,1952,3
36081064101,1354,212400,57578,1954,2
36081064102,,,,1953,3
36081064102,,,,1953,3
36081064500,1612,626500,80192,1939,3
36081064600,1410,433300,84784,1946,3
36081065000,1367,420700,78750,1942,3
36081065400,1239,396700,87202,1951,4
36081065501,,,,,
36081065600,1708,461600,76516,1958,4
36081065702,1427,481800,70150,1954,2
36081065703,1313,604900,67039,1944,3
36081065900,1568,590900,83000,1950,3
36081066000,1613,451500,94621,1955,4
36081066100,1422,624000,78319,1957,2
36081066300,1667,607300,97404,1941,3
36081066400,1626,398300,83885,1959,3
36081066501,1573,630000,83839,1961,3
36081066701,1406,559200,55571,1953,2
36081066900,1356,630200,74798,1956,3
36081067100,1738,592600,96250,1943,3
36081067700,1462,606100,85625,1939,3
36081067900,1223,565200,49495,1954,2
36081068000,1698,428800,88672,1958,3
36081068200,1438,378700,85313,1939,3
36081068300,1537,266100,60538,1961,3
36081068700,1399,399300,57449,1945,2
36081069000,1659,426400,75000,1959,4
36081069300,1488,281600,41392,1947,2
36081069400,1675,401000,79183,1961,3
36081069500,1441,650800,53777,1944,2
36081069701,1451,281000,60833,1955,2
36081069702,1412,803500,77614,1950,2
36081070300,1576,598200,55833,1950,3
36081070700,1224,585200,97888,1943,3
36081070900,1702,606100,82125,1950,3
36081071100,1463,277600,64005,1954,2
36081071303,1720,319500,81975,1950,2
36081071304,1339,258700,52987,1953,2
36081071305,1831,344800,70216,1960,2
36081071306,1536,247700,66793,1950,2
36081071600,,,,,
36081071701,1357,260400,64583,1958,2
36081071702,1227,250800,43088,1965,2
36081071900,1409,502200,48902,1951,2
36081072100,1126,222600,50425,1951,2
36081072300,2861,1144800,123229,1939,3
36081072900,1495,692900,95500,1939,3
36081073100,1900,757700,109615,1939,3
36081073700,1640,584600,62240,1941,2
36081073900,1724,387500,76550,1950,2
36081074100,1494,292900,69824,1950,2
36081074300,1219,362700,57587,1954,2
36081074500,1168,483000,35967,1957,3
36081074700,1263,271600,64250,1957,3
36081074900,,1350800,151964,1939,3
36081075701,1707,285100,76774,1954,2
36081075702,1435,382600,80135,1954,2
36081076901,1678,297800,77135,1939,2
36081076902,1735,444400,81131,1945,2
36081077300,1270,251400,72775,1939,2
36081077500,1389,,64977,1941,2
36081077902,1553,625200,81616,1949,3
36081077903,1283,239400,73790,1946,3
36081077904,1697,416000,60521,1952,3
36081077905,1350,215500,66458,1951,2
36081077906,1660,211500,61523,1954,3
36081077907,1427,627600,44036,1953,3
36081077908,1421,661000,50703,1962,3
36081078800,1834,375900,65500,1948,3
36081079000,1331,406300,54476,1966,4
36081079200,1476,416100,62442,1962,4
36081079300,,,,,
36081079701,1310,325900,36663,1963,2
36081079702,1374,483300,36044,1960,3
36081079900,1324,761100,42188,1949,3
36081080301,1496,625000,53021,1961,4
36081080302,1849,665500,68010,1954,3
36081080900,1001,256400,67891,1953,2
36081081400,1532,410100,61754,1946,4
36081081800,1405,434500,58621,1949,4
36081083700,1290,595600,51122,1954,4
36081083800,1532,465000,71220,1950,4
36081084000,1147,430300,53750,1950,3
36081084500,993,495500,25258,1965,2
36081084601,1517,547400,70208,1955,3
36081084602,1920,457800,59286,1955,4
36081084900,1446,468200,26512,1959,4
36081085300,1423,409600,36546,1961,2
36081085500,1287,277700,36980,1955,3
36081085700,1335,286200,39517,1959,3
36081085900,1290,270800,44861,1955,3
36081086100,1253,296100,38967,1948,3
36081086300,1321,330600,38958,1966,3
36081086400,1469,450600,57054,1939,4
36081086500,1485,420700,29147,1971,2
36081086900,1596,459200,31154,1992,3
36081087100,753,760200,38115,2001,2
36081088400,1710,567800,73783,1954,3
36081088901,1245,232800,46038,1960,3
36081089200,1979,667800,95625,1963,3
36081090700,1527,625800,51750,1954,3
36081091601,,548100,100909,1972,3
36081091602,,,,,
36081091800,,,,,2
36081091900,1547,483400,48304,1942,3
36081092200,1448,797800,123438,1944,3
36081092500,1433,488800,41969,1939,3
36081092800,,799200,138158,1939,3
36081092900,1462,531300,54389,1959,3
36081092900,1462,531300,54389,1959,3
36081093401,1487,625300,80718,1942,2
36081093402,1338,494400,80379,1946,2
36081093800,1080,,58071,1963,2
36081093900,1681,586500,73750,1976,3
36081094201,1248,454900,53049,1985,2
36081094202,672,325500,40649,1967,3
36081094203,928,39000,48114,1964,2
36081094500,1611,778700,77227,1960,3
36081094700,1511,605300,62647,1949,3
36081095400,1342,377400,64977,1962,3
36081096400,1333,334600,59970,1990,3
36081097202,1074,,32917,1973,3
36081097203,413,261600,21014,1959,3
36081097204,798,421400,40893,1959,3
36081097300,1728,742300,83125,1954,3
36081098100,1558,768200,89750,1958,3
36081098700,1470,646500,67802,1950,3
36081099100,1613,433200,95150,1957,2
36081099200,1039,386900,36318,1974,3
36081099701,1792,529000,76563,1956,2
36081099703,2085,390200,94303,1967,2
36081099704,1800,293400,67485,1969,2
36081099705,2430,606300,83646,1981,3
36081099801,1213,385900,58571,1957,3
36081099802,1002,333500,32754,1972,2
36081099900,,,,,
36081100801,1679,446000,79375,1955,4
36081100802,1241,443200,56734,1960,4
36081101001,1024,520500,27222,1968,3
36081101002,1167,796800,32778,1971,2
36081101700,1812,527000,68295,1955,2
36081102900,1630,577600,64167,1962,3
36081103201,896,387000,38750,1955,3
36081103202,1482,499100,56898,1955,4
36081103300,1693,693500,81250,1957,3
36081103900,1639,703300,75938,1951,3
36081104700,1641,576100,51592,1955,3
36081105900,1859,673600,85719,1954,3
36081107201,1450,384800,77958,1939,3
36081107202,,,,,
36081107202,,,,,
36081108500,1416,658500,67500,1949,3
36081109300,1658,878000,90703,1956,3
36081109700,1786,723100,95139,1947,3
36081109900,1484,547100,74300,1939,3
36081111300,1932,744400,80694,1958,3
36081112300,1789,720100,81500,1957,3
36081112900,1854,575100,87321,1956,3
36081113300,1833,511800,81250,1953,3
36081113900,1546,557700,60655,1952,2
36081114100,1463,688900,115375,1939,3
36081114700,1820,693400,90700,1941,3
36081115100,1651,819100,72778,1939,3
36081115500,1386,658400,51500,1939,4
36081115700,1416,634300,45809,1952,3
36081115900,1469,786500,57448,1953,3
36081116100,1426,280500,42484,1966,3
36081116300,1386,341500,34534,1954,3
36081116700,1496,681500,30662,1953,3
36081117100,1387,793000,41940,1945,3
36081117500,1407,714500,64025,1949,3
36081118100,1546,683600,61898,1952,3
36081118500,1466,657300,48042,1950,3
36081118700,1288,819900,43417,1956,3
36081118900,1368,744900,62132,1939,4
36081119100,1703,789300,52569,1961,3
36081119300,1542,732500,46298,1939,3
36081119500,1555,620600,77115,1939,3
36081119900,1493,707300,60625,1939,3
36081120100,1261,715500,45000,1953,4
36081120300,1417,720500,68036,1951,4
36081120500,931,663700,27098,1960,3
36081120700,1758,666600,72841,1951,3
36081121100,,,,,
36081121500,1419,592500,63409,1952,4
36081122300,1848,748500,69292,1956,3
36081122701,1152,499100,57727,1957,3
36081122702,617,507900,24177,1955,3
36081124100,1542,640000,63850,1956,3
36081124700,1844,653500,76458,1950,3
36081125700,1490,617800,56357,1954,3
36081126500,893,530300,55882,1942,3
36081126700,1422,563200,81379,1940,4
36081127700,2137,872200,116734,1946,3
36081128300,,161500,43889,1956,1
36081129102,,733200,99973,1951,3
36081129103,1386,212800,63831,1956,2
36081129104,1000,240600,81058,1955,2
36081130100,1196,269700,63255,1951,3
36081133300,1682,738700,100536,1948,3
36081133900,2438,675800,116875,1944,3
36081134100,1826,668900,84107,1948,3
36081134700,1653,500700,58700,1953,3
36081136700,1710,275500,61746,1955,3
36081137700,1565,478900,65591,1953,3
36081138501,2022,795200,64176,1962,3
36081138502,,,,,
36081139900,1763,733800,98345,1948,3
36081140300,1851,631600,73681,1953,3
36081140901,1136,661800,100536,1949,3
36081140902,1739,673300,101397,1949,3
36081141700,1394,657200,75417,1950,3
36081142900,1804,648900,82314,1952,3
36081143500,1776,671600,73625,1943,3
36081144100,1496,545100,100359,1951,3
36081144700,1632,567600,76250,1956,3
36081145101,1799,646600,79886,1952,3
36081145102,1645,633800,90474,1953,3
36081145900,1623,620800,86000,1943,3
36081146300,1554,616700,83322,1951,3
36081146700,1549,645600,71136,1957,2
36081147100,1658,622400,73125,1959,2
36081147900,1744,631300,81031,1952,3
36081148300,1717,1015900,120766,1939,3
36081150701,1910,842900,94375,1948,3
36081150702,1442,685800,78258,1955,3
36081152901,2038,393800,83393,1962,3
36081152902,1663,246500,77468,1956,2
36081155101,2298,436400,63368,1975,1
36081155102,1426,245000,88899,1954,2
36081156700,1325,663500,,2001,2
36081157101,1548,540100,80931,1951,3
36081157102,1753,500000,77292,1952,4
36081157901,1526,571200,93466,1955,3
36081157902,1811,603200,103125,1953,4
36081157903,1640,563500,82148,1953,3
36081161700,1293,479100,76045,1940,3
36081162100,1441,477800,65114,1946,3
36085000300,1161,367200,70078,1945,2
36085000600,727,401000,35893,1982,2
36085000700,970,261000,45951,1957,3
36085000800,1219,403200,78014,1964,3
36085000900,1246,362800,47868,1939,3
36085001100,1154,313300,45337,1939,3
36085001700,1153,421600,31250,1939,3
36085001800,1472,,67000,1982,3
36085002001,1283,357300,89792,1975,2
36085002002,1550,467200,90598,1974,3
36085002100,1288,346900,52895,1939,3
36085002700,1381,371800,33750,1939,3
36085002900,811,306400,27063,1956,3
36085003300,1263,443000,87647,1943,3
36085003600,1418,362100,65625,1970,3
36085003900,1333,461700,67727,1958,2
36085004000,827,347100,40971,1970,3
36085004700,1357,435200,73362,1959,2
36085005000,1526,441200,69327,1976,3
36085005900,1289,489800,83603,1950,3
36085006400,548,419300,53956,1959,3
36085006700,1210,551300,98438,1942,3
36085007000,1454,424600,71406,1970,3
36085007400,958,398300,77292,1971,3
36085007500,1332,401300,46006,1939,3
36085007700,1250,300000,44615,1947,3
36085008100,621,392200,40769,1947,2
36085009601,1156,533000,61598,1964,2
36085009602,1253,476300,80184,1960,3
36085009700,1165,379300,71812,1949,3
36085010500,1151,367800,65870,1939,3
36085011201,1413,421500,76050,1978,3
36085011202,1245,351400,76014,1971,3
36085011401,,408300,32788,1963,2
36085011402,1409,459400,81563,1960,3
36085012100,1278,491500,109023,1951,3
36085012200,1259,510200,92083,1943,3
36085012500,1228,402600,61042,1939,3
36085012804,1236,393700,68015,1971,3
36085012805,1195,399800,71375,1977,3
36085012806,1240,407800,53376,1965,2
36085013201,1397,530900,104444,1961,3
36085013203,1492,482200,82443,1970,3
36085013204,1411,493400,84866,1966,3
36085013301,441,,13818,1961,3
36085013302,1309,351400,37813,1951,3
36085013400,1243,499100,74427,1958,3
36085013800,1185,561100,82361,1966,3
36085014100,1274,359800,62500,1969,3
36085014604,1202,456000,72969,1974,3
36085014605,1266,513600,103565,1965,3
36085014606,1732,385900,101082,1986,3
36085014607,1676,458000,82551,1976,3
36085014608,1756,438700,93385,1977,3
36085014700,1220,463800,84310,1958,3
36085015100,1097,446100,89643,1951,3
36085015400,,,,,
36085015601,1066,473600,100964,1958,3
36085015602,,527400,95179,1965,3
36085015603,2043,419500,90925,1978,3
36085016901,1665,466100,73594,1958,3
36085017005,1067,508300,96500,1984,3
36085017007,1255,299100,79107,1997,3
36085017008,968,464600,82750,1978,3
36085017009,1182,628800,100181,1979,3
36085017010,1148,371000,88477,1982,3
36085017011,1134,490700,83400,1976,3
36085017012,1293,488400,83125,1977,3
36085017300,480,522300,34667,1965,3
36085017600,1123,684400,105721,1984,3
36085017700,1433,744400,104028,1967,3
36085018100,1016,728800,115938,1960,3
36085018701,1592,446300,85268,1951,3
36085018702,967,469700,82197,1967,3
36085018901,1157,456500,65421,1959,3
36085018902,1489,511200,73945,1976,3
36085019700,1384,449800,98167,1939,3
36085019800,1259,649000,100082,1990,3
36085020100,1286,413300,80357,1944,3
36085020700,1142,337600,31040,1939,3
36085020801,1608,475100,80567,1989,3
36085020803,1232,605100,101176,1986,3
36085020804,1175,602200,95417,1979,3
36085021300,1150,328100,57659,1939,3
36085022300,1152,329000,58523,1939,3
36085022600,1302,504700,101065,1997,3
36085022800,,,,,2
36085023100,1606,326600,70776,1972,3
36085023900,1000,351500,60240,1956,4
36085024401,1144,674600,75489,1985,3
36085024402,1289,594700,83269,1995,3
36085024700,1335,357000,59145,1943,3
36085024800,1179,548700,75625,1957,3
36085025100,1558,441500,97316,1963,3
36085027301,1556,385600,68546,1983,3
36085027302,1523,511800,88958,1973,3
36085027702,1393,302300,58716,1985,2
36085027704,1444,467200,98722,1981,3
36085027705,1284,472300,79583,1979,3
36085027706,1353,467500,81654,1984,3
36085027900,1105,743300,91944,1973,3
36085029102,1793,397700,89167,1986,3
36085029103,1024,481800,74732,1973,3
36085029104,1555,399300,87853,1978,3
36085030301,1325,333400,65469,1978,3
36085030302,1699,322000,84630,1982,3
36085031901,427,294700,23098,1958,2
36085031902,741,281100,23289,1970,3
36085032300,1355,231900,64250,1994,2
