"tract_id","median_rent","median_value","median_income","median_year_built","avg_household_size"
"34017014800",1130,243900,45817,1965,3
"34017014900",1197,288700,59289,1946,3
"34017015001",2171,254300,92679,1975,2
"34017015002",1259,338600,42162,1964,3
"34017015100",1267,335300,50920,1960,3
"34017015201",2019,281400,119107,1974,2
"34017015202",1307,320100,52423,1951,3
"34017015300",1065,336500,40417,1943,3
"34017015500",1265,296900,46161,1954,3
"34017015600",1070,270800,39512,1954,3
"34017015700",1293,260100,52472,1939,3
"34017015801",2874,561700,132643,2003,2
"34017015802",1084,377500,45057,1966,2
"34017015900",1089,249600,37860,1949,3
"34017016000",1104,257100,45208,1955,3
"34017016100",1125,299400,43676,1955,3
"34017016200",1115,319900,35942,1945,3
"34017016300",1146,285000,47000,1967,3
"34017016400",1120,293300,31761,1954,3
"34017016500",1169,252000,48750,1964,3
"34017016600",1127,291600,41742,1952,3
"34017016700",1167,347700,45625,1953,3
"34017016800",1182,307000,41354,1953,3
"34017016900",1140,256500,33194,1952,3
"34017017000",1156,289800,38221,1968,3
"34017017100",1169,286200,51879,1952,3
"34017017200",1169,350000,46429,1939,3
"34017017300",1088,249100,58273,1958,2
"34017017400",1056,303900,36979,1958,3
"34017017500",1070,232700,40458,1958,3
"34017017600",1136,292100,38875,1942,3
"34017017700",992,285200,38904,1963,3
"34017017800",1033,294600,46075,1965,3
"34017017900",2737,1017200,152708,2002,2
"34017018000",1192,427000,75282,1939,2
"34017018100",1160,558900,65536,1939,2
"34017018200",1295,463800,65474,1943,2
"34017018301",2997,1078700,218173,2004,2
"34017018302",3252,836800,216300,2002,2
"34017018400",2389,607300,126358,1974,2
"34017018500",2206,604700,126591,1992,2
"34017018600",1740,628500,112773,1939,2
"34017018701",2142,764200,116053,1939,2
"34017018702",1866,629500,105815,1939,2
"34017018800",1793,515400,107069,1939,2
"34017018900",1354,576400,110313,1965,2
"34017019000",1165,533800,61504,1959,2
"34017019100",1858,586200,92431,1970,2
"34017019200",2405,579300,173750,1998,2
"34017019300",1763,526500,102770,1950,2
"34017019400",1586,597000,92011,1962,2
"34017019800",1483,477000,97042,1970,3
"34017019900",1460,344100,84410,1978,2
"34017020000",1459,400600,86923,1957,3
"34017020100",2500,,133289,2007,3
"34017032400",1086,324400,40441,1968,3
"34017980100",,,,,
"34019010100",575,646700,173403,1975,3
"34019010200",1167,355700,103972,1972,3
"34019010300",1087,210600,65750,1978,2
"34019010400",1528,372900,122059,1974,3
"34019010500",1230,338100,87750,1971,3
"34019010600",1249,403800,116542,1972,3
"34019010701",1447,394000,123233,1982,3
"34019010702",1307,468900,99219,1971,3
"34019010801",1196,352100,108068,1965,3
"34019010802",1958,258600,86667,1987,2
"34019010900",1341,240000,84397,1959,2
"34019011001",1963,436300,142476,1977,3
"34019011002",1432,391800,112950,1984,3
"34019011100",1686,379500,92988,1992,2
"34019011201",,512700,168491,1977,3
"34019011202",1479,376500,94438,1983,3
"34019011301",1598,417300,141228,1983,3
"34019011302",947,423700,110649,1989,3
"34019011303",1376,271300,84091,,2
"34019011304",1605,450300,138368,1982,3
"34019011400",1263,289000,58401,1960,2
"34019011500",1173,363100,101232,1961,3
"34019011600",1196,447600,113705,1960,2
"34019011700",1711,405400,116048,1972,3
"34019011800",1336,392000,102944,1969,3
"34019011900",1209,365200,89955,1939,2
"34023000100",1278,321900,106786,1961,3
"34023000200",1303,280500,66071,1960,3
"34023000300",1213,285200,76333,1953,3
"34023000401",1757,282400,88906,1966,3
"34023000403",1848,305300,109643,1994,3
"34023000404",1335,276400,65039,1966,3
"34023000501",2047,254700,77598,1960,3
"34023000502",1411,279200,79643,1974,3
"34023000603",2031,373200,112796,1976,3
"34023000606",2027,330000,96095,1987,3
"34023000608",1775,244900,70682,1985,3
"34023000701",1388,408000,89583,1978,3
"34023000702",1028,329700,99722,1963,3
"34023000801",1750,322000,84833,1956,3
"34023000802",1642,321800,97308,1958,3
"34023000901",1681,306500,106875,1958,3
"34023000902",1270,311100,64811,1960,3
"34023001001",1603,338400,100273,1964,3
"34023001002",1646,334500,102432,1986,3
"34023001100",1358,394700,71220,1957,2
"34023001200",1245,329700,60734,1959,3
"34023001300",1318,356800,73875,1949,3
"34023001409",,510200,157045,1969,3
"34023001410",,479500,111204,1983,3
"34023001411",,472900,127841,1978,3
"34023001412",,383900,127109,1982,3
"34023001413",1729,479100,106125,1985,3
"34023001414",1562,372600,106250,1989,3
"34023001415",2173,538900,134612,1966,3
"34023001416",1310,439500,87750,1972,3
"34023001417",1477,494600,102008,1971,3
"34023001502",1326,345000,85238,1961,3
"34023001504",1689,376200,104449,1984,3
"34023001505",1784,280400,111707,1984,3
"34023001506",1592,331400,92524,1983,3
"34023001600",1144,269300,71801,1957,3
"34023001701",1214,288200,91646,1957,3
"34023001702",1267,280900,74754,1959,3
"34023001803",1426,290300,82330,1957,3
"34023001804",1195,287400,58831,1968,3
"34023001805",1494,332100,79583,1980,3
"34023001901",1020,312700,60788,1966,2
"34023001902",1335,301000,69891,1953,2
"34023001903",1176,271700,67583,1956,2
"34023002000",1932,365100,105811,1963,3
"34023002101",1551,489200,140250,1953,3
"34023002102",1408,433700,126027,1955,3
"34023002200",,331300,101856,1954,3
"34023002301",1403,345500,106500,1957,3
"34023002302",,359000,107463,1958,3
"34023002401",1561,324100,97132,1958,3
"34023002402",2021,475800,111750,1956,3
"34023002500",1403,287400,80700,1957,3
"34023002603",1621,314600,88132,1975,3
"34023002604",1813,285900,85000,1958,3
"34023002605",1192,331800,73804,1960,3
"34023002701",1193,267600,76359,1972,3
"34023002703",1148,279300,63371,1957,3
"34023002805",1682,308000,94539,1957,3
"34023002901",1750,279400,77288,1963,3
"34023002902",1024,274300,59333,1950,3
"34023003001",1266,280000,75089,1953,3
"34023003002",1740,257500,100596,1981,3
"34023003101",,300900,106364,1954,3
"34023003102",1217,315200,85931,1960,3
"34023003201",,280200,83935,1951,3
"34023003203",1255,265800,71667,1947,3
"34023003300",1268,236000,60813,1976,3
"34023003401",1110,273500,71000,1955,3
"34023003500",1083,261400,71495,1960,3
"34023003600",1379,235000,60778,1975,3
"34023003700",1135,271300,67109,1958,3
"34023003800",1182,266200,67964,1959,3
"34023004000",1115,268300,55929,1962,3
"34023004100",1083,250700,76350,1953,3
"34023004200",1172,258500,64375,1944,3
"34023004300",1211,225800,61964,1952,4
"34023004400",1319,227800,58500,1952,4
"34023004500",1353,225500,48641,2000,4
"34023004600",1192,244800,38906,1963,3
"34023004700",1318,245800,62454,1969,3
"34023004800",1150,212500,31016,1961,3
"34023004900",1120,237100,31686,1962,3
"34023005000",1139,295300,47784,1939,4
"34023005100",1527,374100,54438,1963,3
"34023005200",1460,324200,24333,1955,3
"34023005300",1459,250400,45880,1948,5
"34023005500",1213,145300,26771,1975,3
"34023005601",1116,237000,37097,1956,3
"34023005602",1492,250500,43297,1950,5
"34023005700",1388,177200,37823,1967,3
"34023005800",1438,254200,31458,1951,4
"34023006001",1393,276900,85074,1965,3
"34023006002",1129,351200,43418,1962,3
"34023006101",1057,259800,55536,1956,3
"34023006103",1289,275500,64868,1970,3
"34023006104",1170,358800,85278,1973,3
"34023006203",1866,352200,93958,1995,3
"34023006204",1437,303500,82386,1982,2
"34023006205",1760,279700,104393,1981,3
"34023006206",2357,403600,132813,1969,3
"34023006207",1274,273700,58583,1979,3
"34023006300",1211,347500,106500,1958,3
"34023006403",,422900,113043,1959,3
"34023006500",1743,370800,101114,1963,3
"34023006601",2096,460400,114643,1969,3
"34023006604",1630,332400,82117,1986,3
"34023006605",1253,498100,112986,1974,2
"34023006606",2295,471200,160417,1975,3
"34023006607",,406700,137647,1966,3
"34023006608",1625,296900,94861,1984,3
"34023006701",2220,351300,100599,1962,3
"34023006703",1441,359400,94786,1971,3
"34023006800",1413,247400,61250,1954,3
"34023006900",1164,271100,56146,1946,3
"34023007000",1090,294800,75370,1962,3
"34023007101",1627,313600,74076,1969,3
"34023007102",1351,325800,89286,1962,3
"34023007103",1119,358900,46989,1970,3
"34023007202",1575,293500,97917,1969,3
"34023007203",1053,290500,69773,1968,3
"34023007301",1652,296200,83889,1961,3
"34023007303",1307,285300,84688,1958,3
"34023007304",1182,329400,77652,1971,3
"34023007402",1643,266800,80921,1966,2
"34023007500",1365,278400,74000,1952,3
"34023007600",949,277000,65636,1954,2
"34023007702",1268,452300,93295,1980,3
"34023007703",1548,323800,98309,1964,3
"34023007704",783,311000,92348,1962,3
"34023007801",1171,296100,63732,1968,2
"34023007804",714,329600,87375,1975,3
"34023007805",,344800,116208,1963,3
"34023007806",1067,355200,84853,1964,3
"34023007905",1214,276600,86107,1957,3
"34023007906",1104,363800,61000,1964,3
"34023007907",1130,299800,85906,1965,2
"34023007908",1143,,58698,1960,2
"34023007909",2545,375400,124375,1985,3
"34023007910",1219,195900,58843,1972,2
"34023007911",1179,473300,158500,1994,4
"34023007912",1596,338800,98750,1985,2
"34023008001",1410,224200,75168,1959,3
"34023008101",983,256700,73849,1965,2
"34023008102",386,322800,76786,1966,3
"34023008103",1649,272200,75096,1983,3
"34023008202",1205,500200,123864,2004,3
"34023008204",1695,174600,46512,1984,2
"34023008205",1689,166500,47369,1987,2
"34023008206",1408,94100,34833,1975,1
"34023008207",,278300,56862,1994,2
"34023008208",3100,539500,147344,1996,3
"34023008209",,338800,98917,1971,3
"34023008300",1007,266100,66221,1972,3
"34023008403",1650,440400,116728,1988,3
"34023008404",1099,348600,86490,1968,3
"34023008405",2000,473000,146313,1990,3
"34023008406",1145,426300,125192,1975,3
"34023008501",1391,317800,79167,1988,3
"34023008502",2167,489700,141420,1992,3
"34023008503",1794,358800,122446,1987,3
"34023008504",1498,413400,95370,1987,3
"34023008601",2381,515000,136250,1992,3
"34023008602",1521,554300,102748,1986,3
"34023008604",1359,375200,95566,1983,2
"34023008605",1380,407100,94906,1988,2
"34023008606",1384,280100,76373,1983,2
"34023008700",1142,673100,136471,1982,3
"34023008800",1400,379800,111944,1972,3
"34023008900",1262,260200,66429,1984,2
"34023009000",1592,206200,62369,1990,3
"34023009100",1669,278400,85743,1968,3
"34023009200",1623,267700,80253,1974,3
"34023009300",1546,427200,42971,1989,3
"34023009400",1210,308000,84928,1974,3
"34025800100",1149,244700,61487,1973,2
"34025800200",1220,366300,91579,1954,2
"34025800400",1323,330300,71964,1947,3
"34025800500",1812,321700,103750,1960,3
"34025800601",1485,249300,85034,1958,3
"34025800602",1793,327400,93235,1967,3
"34025800701",2276,355400,118182,1964,3
"34025800702",373,401900,93250,1968,3
"34025800800",1301,347800,87101,1959,3
"34025800900",1108,491600,95457,1973,2
"34025801000",1180,444700,79667,1969,3
"34025801100",2164,566300,129485,1974,3
"34025801200",,618800,176307,1969,3
"34025801300",1693,365500,81059,1974,2
"34025801400",983,396000,130089,1956,3
"34025801500",371,504100,129716,1967,3
"34025801600",999,190200,52204,1960,2
"34025801700",1068,164900,34669,1955,2
"34025801800",1670,254100,66596,1957,3
"34025801900",1201,251700,60987,1948,2
"34025802000",887,264500,40655,1957,2
"34025802100",772,296000,84016,1966,3
"34025802200",1417,255700,74880,1961,3
"34025802300",918,303600,85417,1961,3
"34025802400",1821,328000,104441,1966,3
"34025802500",1565,245100,74175,1958,3
"34025802600",1231,268200,63007,1972,3
"34025802700",2039,337800,103558,1968,3
"34025802800",1486,322100,85745,1968,3
"34025802900",1491,345900,107333,1967,3
"34025803000",1306,316200,89870,1965,3
"34025803100",1328,315900,74137,1966,3
"34025803201",2264,405200,94167,1991,3
"34025803202",901,688400,155685,1984,3
"34025803300",,685500,193425,1977,3
"34025803400",1367,240400,51793,1939,4
"34025803500",1235,402900,73162,1949,2
"34025803600",1415,384300,76103,1957,2
"34025803700",2297,664500,161131,1953,3
"34025803800",,1174000,179605,1967,3
"34025803900",2685,743100,106250,1955,3
"34025804100",1988,663800,105391,1976,2
"34025804200",2187,608300,137652,1959,3
"34025804500",2034,309400,112125,1981,3
"34025804600",3200,472700,137891,1990,3
"34025804700",,,,1962,
"34025804800",1803,274300,53843,1997,2
"34025805001",1151,258300,42961,1968,2
"34025805100",1302,369900,92350,1980,3
"34025805300",,446900,106250,1967,3
"34025805400",1304,370600,57979,1980,2
"34025805500",1289,268300,59769,1963,3
"34025805600",963,302100,34971,1965,3
"34025805700",1165,246300,47662,1939,3
"34025805800",1321,364200,44297,1984,2
"34025805900",1166,279800,51400,1951,3
"34025806000",1228,388100,47163,1970,2
"34025806100",1607,384300,60917,1963,3
"34025806201",,442800,84181,1959,3
"34025806202",1343,373200,87174,1962,3
"34025806300",1356,518900,101346,1956,3
"34025806400",1675,372900,93514,1964,3
"34025806501",1120,407400,51080,1984,2
"34025806502",1150,345000,57148,1979,2
"34025806503",1896,458100,107847,1981,3
"34025806504",985,481800,57563,1972,2
"34025806600",1842,365500,106083,1958,3
"34025807003",1075,471200,40147,1964,2
"34025807004",1093,351000,38958,1960,2
"34025807100",886,333300,60076,1939,2
"34025807200",611,213600,20996,1959,3
"34025807300",1370,195600,33177,1955,3
"34025807400",1028,440600,58682,1939,2
"34025807500",1408,227600,50045,1950,3
"34025807600",1023,192700,31800,1962,3
"34025807700",1179,247500,55417,1975,3
"34025807800",2142,265100,88594,1966,3
"34025807900",1767,314500,81398,1976,2
"34025808001",1710,344800,93125,1963,3
"34025808002",1769,282900,86734,1960,3
"34025808100",1108,264400,54657,1963,2
"34025808200",1237,458400,59643,1958,2
"34025808300",1437,899400,73516,1948,2
"34025808401",1245,691600,64022,1954,2
"34025808402",1438,530500,69516,1951,2
"34025808500",1302,369200,94477,1968,3
"34025808600",924,448500,84693,1978,3
"34025808701",1322,541800,110250,1992,3
"34025808702",1958,538000,116023,1989,3
"34025808800",1169,446900,86486,1960,2
"34025808900",1413,470800,68750,1968,2
"34025809000",1358,402700,76250,1954,2
"34025809100",1781,1314400,93185,1939,2
"34025809200",2125,1227300,113333,1959,2
"34025809301",1367,567300,97721,1957,3
"34025809302",1269,732100,103214,1967,2
"34025809400",1970,608000,127163,1975,3
"34025809501",2259,607300,153458,1993,3
"34025809502",2132,484500,133698,1991,3
"34025809600",1596,478800,139181,1978,3
"34025809701",1449,512800,156806,1978,3
"34025809703",2013,449700,112750,1983,3
"34025809704",2233,536500,143657,1989,3
"34025809901",1837,727500,166957,1972,3
"34025809902",1421,773900,154167,1986,3
"34025809903",2125,,48750,1968,4
"34025810001",1736,523700,121336,1987,3
"34025810002",1198,147300,31766,1973,2
"34025810003",,413200,116845,1981,3
"34025810004",,469000,117381,1977,3
"34025810101",1641,434000,109048,1968,3
"34025810102",2052,438000,117436,1988,3
"34025810200",1755,477500,128125,2002,3
"34025810300",1470,295200,82976,1985,3
"34025810401",2300,447600,110750,1978,3
"34025810402",1783,445200,124054,1984,3
"34025810501",2005,318800,82531,1986,3
"34025810502",1502,472700,131731,1976,3
"34025810503",1856,242800,70000,1987,2
"34025810600",1024,348400,81484,1992,2
"34025810700",1382,299800,84583,1958,3
"34025810800",1103,243000,45388,1965,3
"34025810900",1369,310000,61141,1954,3
"34025811000",1381,260700,52969,1964,3
"34025811101",1477,233700,53962,1986,2
"34025811102",1314,470500,122098,1991,3
"34025811200",1307,304000,86020,1970,3
"34025811301",1511,227800,77445,1986,3
"34025811303",2267,316100,112333,1978,3
"34025811304",,323400,105086,1984,3
"34025811401",,341000,120163,1983,3
"34025811402",1875,280300,93977,1969,3
"34025811501",1906,313200,111400,1986,3
"34025811502",1833,343200,98029,1991,3
"34025811600",1208,292200,59583,1967,3
"34025811900",1390,504300,132143,1995,3
"34025812000",1108,322600,97188,1960,3
"34025812100",1420,460400,82900,1971,2
"34025812200",1036,268400,76802,1975,2
"34025812300",1384,476700,93393,1958,3
"34025812400",1257,786800,98261,1939,2
"34025812501",,575100,143056,1989,3
"34025812502",1375,495400,128611,1985,3
"34025990000",,,,,
"34027040101",1494,375200,95250,1963,3
"34027040102",1629,308700,74871,1982,2
"34027040200",1162,355600,96250,1956,3
"34027040300",2112,406100,77031,1989,2
"34027040400",1903,330400,97045,2001,2
"34027040500",1264,343200,82429,1952,3
"34027040600",1227,346200,103074,1971,3
"34027040701",1828,493200,130526,1961,3
"34027040702",1759,589300,141286,1975,3
"34027040801",2228,591600,130585,1973,3
"34027040803",1568,533800,110913,1976,3
"34027040804",2203,483600,133650,1993,2
"34027040805",1917,604000,160000,1978,3
"34027040900",,545500,119667,1963,3
"34027041000",1343,351800,90656,1939,3
"34027041100",1340,394100,88594,1951,3
"34027041200",1810,825100,162206,1956,3
"34027041300",1379,408400,90612,1959,2
"34027041400",2067,341800,105708,1954,3
"34027041500",1932,455700,124491,1983,3
"34027041601",1783,420800,107806,1983,2
"34027041602",1438,387900,104477,1957,3
"34027041603",1128,429700,86659,1968,3
"34027041604",,455800,96250,1963,3
"34027041701",1193,337400,86375,1965,3
"34027041702",1480,318500,90321,1958,3
"34027041704",1159,452300,95284,1970,3
"34027041705",309,469900,74500,1969,3
"34027041706",1217,470800,64384,1973,2
"34027041801",1357,368700,71975,1969,3
"34027041802",1786,368400,101161,1963,3
"34027041803",2798,515300,153352,1981,3
"34027041901",1281,518200,103816,1965,3
"34027041902",2190,540100,109250,1983,3
"34027042000",1911,481400,113603,1975,3
"34027042100",2573,444600,117857,1966,3
"34027042200",2071,490100,116250,1974,3
"34027042301",2005,441500,120658,1949,3
"34027042302",1778,501900,124360,1969,3
"34027042500",2750,639400,126250,1957,3
"34027042600",2201,576300,108197,1985,2
"34027042700",1630,663900,114744,1948,3
"34027042800",1825,804900,201458,1945,3
"34027042900",1513,587800,83276,1959,2
"34027043000",1587,624400,104139,1952,3
"34027043100",1431,1052800,167847,1951,3
"34027043200",1665,751000,146333,1955,3
"34027043301",1441,541400,91406,1966,3
"34027043302",1822,605500,134583,1966,3
"34027043303",2273,629100,150938,1981,2
"34027043401",1753,470800,126786,1968,2
"34027043402",1510,587600,153833,1962,3
"34027043500",1204,345800,48871,1942,3
"34027043600",1643,469800,88945,1972,2
"34027043700",1473,447800,101953,1966,2
"34027043800",1508,391700,95567,1956,2
"34027043900",1757,832300,137361,1976,3
"34027044000",1956,820400,183333,1968,3
"34027044101",1255,548700,143150,1968,3
"34027044102",1747,466500,108625,1965,3
"34027044200",1788,1006100,172250,1974,2
"34027044300",1230,336600,79602,1958,3
"34027044401",1672,436500,121923,1966,3
"34027044403",1600,343500,123600,1967,3
"34027044404",,334400,113611,1961,3
"34027044501",1431,319600,81275,1987,2
"34027044502",1679,336400,101534,1965,3
"34027044601",933,346500,105163,1978,3
"34027044602",,325600,97157,1980,3
"34027044701",1677,272600,83589,1958,3
"34027044702",1402,378800,101071,1971,3
"34027044800",1375,262800,60507,1941,4
"34027044900",1485,270200,68067,1953,4
"34027045000",1230,251800,58311,1942,3
"34027045100",1315,279900,66284,1957,3
"34027045200",1133,290500,91429,1956,3
"34027045300",1273,289200,94258,1967,3
"34027045401",1583,289300,85282,1982,2
"34027045402",1130,266100,88872,1963,3
"34027045501",,379500,124167,1968,3
"34027045502",1658,406100,114522,1986,3
"34027045602",1242,171700,40700,1960,3
"34027045603",1325,437800,83646,1973,2
"34027045701",1027,556800,150850,1981,3
"34027045703",1482,549400,148125,1977,3
"34027045704",1441,527000,149250,1976,3
"34027045804",1864,900100,176875,1976,3
"34027045901",1255,497100,95114,1973,3
"34027045902",2193,637600,151607,1978,3
"34027046000",1165,266400,53804,1958,2
"34027046103",1356,315600,82766,1974,2
"34027046104",979,423100,88295,1977,3
"34027046105",1109,262400,73967,1974,2
"34027046106",1294,371600,134800,1992,3
"34027046201",1365,386100,115000,1985,3
"34027046202",1765,440700,141042,1975,3
"34027046297",,505100,140694,1983,3
"34027046298",1718,498900,142900,1977,3
